transaction_id,customer_id,timestamp,amount,merchant_category,beneficiary_id,fraud_label
TX_000305,CUST_0099,21-01-2026 02:03,123.22,grocery_pos,BENEF_0106,0.0
TX_000306,CUST_0076,21-01-2026 02:19,24.68,dining,BENEF_0079,0.0
TX_000307,CUST_0026,21-01-2026 03:25,214.08,grocery_pos,BENEF_0100,0.0
TX_000308,CUST_0052,21-01-2026 04:31,244.36,grocery_pos,BENEF_0217,0.0
TX_000309,CUST_0083,21-01-2026 05:46,125.88,utilities,BENEF_0199,0.0
TX_000310,CUST_0070,21-01-2026 06:53,282.19,p2p_transfer,BENEF_0139,0.0
TX_000311,CUST_0086,21-01-2026 07:53,377.15,electronics,BENEF_0242,0.0
TX_000312,CUST_0027,21-01-2026 08:44,384.02,shopping_online,BENEF_0107,0.0
TX_000313,CUST_0042,21-01-2026 09:38,431.58,p2p_transfer,BENEF_0102,0.0
TX_000314,CUST_0093,21-01-2026 10:01,155.29,p2p_transfer,BENEF_0072,0.0
TX_000315,CUST_0060,21-01-2026 11:03,56.84,p2p_transfer,BENEF_0069,0.0
TX_000316,CUST_0014,21-01-2026 11:47,261.26,grocery_pos,BENEF_0035,0.0
TX_000317,CUST_0092,21-01-2026 12:10,214.21,utilities,BENEF_0228,0.0
TX_000318,CUST_0030,21-01-2026 12:51,322.89,grocery_pos,BENEF_0167,0.0
TX_000319,CUST_0047,21-01-2026 13:12,126.19,p2p_transfer,BENEF_0106,0.0
TX_000320,CUST_0077,21-01-2026 14:04,109.7,travel_flight,BENEF_0046,0.0
TX_000321,CUST_0025,21-01-2026 14:23,294.34,shopping_online,BENEF_0185,0.0
TX_000322,CUST_0004,21-01-2026 15:36,208.74,grocery_pos,BENEF_0102,0.0
TX_000323,CUST_0092,21-01-2026 17:02,393.66,electronics,BENEF_0186,0.0
TX_000324,CUST_0087,21-01-2026 18:12,270.07,travel_flight,BENEF_0082,0.0
TX_000325,CUST_0040,21-01-2026 18:27,260.03,utilities,BENEF_0047,0.0
TX_000326,CUST_0060,21-01-2026 19:07,94.74,travel_flight,BENEF_0193,0.0
TX_000327,CUST_0031,21-01-2026 20:19,333.85,p2p_transfer,BENEF_0148,0.0
TX_000328,CUST_0029,21-01-2026 21:03,340.89,p2p_transfer,BENEF_0179,0.0
TX_000329,CUST_0067,21-01-2026 21:51,92.93,p2p_transfer,BENEF_0042,0.0
TX_000330,CUST_0029,21-01-2026 23:17,258.46,travel_flight,BENEF_0190,0.0
TX_000331,CUST_0072,21-01-2026 23:45,357.55,travel_flight,BENEF_0147,0.0
TX_000332,CUST_0099,22-01-2026 00:14,259.34,electronics,BENEF_0199,0.0
TX_000333,CUST_0023,22-01-2026 00:31,123.6,travel_flight,BENEF_0192,0.0
TX_000334,CUST_0029,22-01-2026 01:03,232.26,utilities,BENEF_0234,0.0
TX_000335,CUST_0034,22-01-2026 01:40,239.58,travel_flight,BENEF_0114,0.0
TX_000336,CUST_0047,22-01-2026 02:21,395.22,electronics,BENEF_0014,0.0
TX_000337,CUST_0015,22-01-2026 03:22,45.77,travel_flight,BENEF_0191,0.0
TX_000338,CUST_0060,22-01-2026 04:37,71.0,utilities,BENEF_0237,0.0
TX_000339,CUST_0063,22-01-2026 05:48,400.29,electronics,BENEF_0043,0.0
TX_000340,CUST_0080,22-01-2026 06:34,67.33,grocery_pos,BENEF_0111,0.0
TX_000341,CUST_0008,22-01-2026 08:02,105.25,travel_flight,BENEF_0044,0.0
TX_000342,CUST_0014,22-01-2026 08:38,305.2,dining,BENEF_0206,0.0
TX_000343,CUST_0009,22-01-2026 09:04,93.2,utilities,BENEF_0141,0.0
TX_000344,CUST_0054,22-01-2026 09:42,72.89,shopping_online,BENEF_0052,0.0
TX_000345,CUST_0004,22-01-2026 10:21,256.7,dining,BENEF_0236,0.0
TX_000346,CUST_0100,22-01-2026 10:52,212.32,shopping_online,BENEF_0237,0.0
TX_000347,CUST_0070,22-01-2026 11:53,382.71,electronics,BENEF_0082,0.0
TX_000348,CUST_0065,22-01-2026 13:08,320.01,electronics,BENEF_0220,0.0
TX_000349,CUST_0037,22-01-2026 14:14,41.06,utilities,BENEF_0134,0.0
TX_000350,CUST_0050,22-01-2026 14:37,339.78,utilities,BENEF_0044,0.0
TX_000351,CUST_0034,22-01-2026 15:29,168.0,travel_flight,BENEF_0156,0.0
TX_000352,CUST_0024,22-01-2026 16:39,47.54,electronics,BENEF_0077,0.0
TX_000353,CUST_0014,22-01-2026 17:23,23.93,p2p_transfer,BENEF_0201,0.0
TX_000354,CUST_0029,22-01-2026 18:52,61.11,electronics,BENEF_0054,0.0
TX_000355,CUST_0043,22-01-2026 19:40,399.27,grocery_pos,BENEF_0018,0.0
TX_000356,CUST_0040,22-01-2026 20:11,312.03,p2p_transfer,BENEF_0067,0.0
TX_000357,CUST_0076,22-01-2026 21:11,369.66,utilities,BENEF_0149,0.0
TX_000358,CUST_0016,22-01-2026 22:37,367.22,shopping_online,BENEF_0013,0.0
TX_000359,CUST_0039,22-01-2026 23:17,45.73,travel_flight,BENEF_0234,0.0
TX_000360,CUST_0071,23-01-2026 00:41,412.15,electronics,BENEF_0172,0.0
TX_000361,CUST_0006,23-01-2026 01:32,122.63,dining,BENEF_0108,0.0
TX_000362,CUST_0065,23-01-2026 02:13,336.97,shopping_online,BENEF_0046,0.0
TX_000363,CUST_0066,23-01-2026 03:06,264.32,grocery_pos,BENEF_0109,0.0
TX_000364,CUST_0013,23-01-2026 04:11,258.52,dining,BENEF_0191,0.0
TX_000365,CUST_0044,23-01-2026 05:16,411.79,grocery_pos,BENEF_0173,0.0
TX_000366,CUST_0003,23-01-2026 06:16,194.8,utilities,BENEF_0195,0.0
TX_000367,CUST_0092,23-01-2026 06:39,36.87,electronics,BENEF_0183,0.0
TX_000368,CUST_0040,23-01-2026 07:01,354.76,utilities,BENEF_0127,0.0
TX_000369,CUST_0027,23-01-2026 07:22,35.0,shopping_online,BENEF_0012,0.0
TX_000370,CUST_0070,23-01-2026 08:20,171.04,dining,BENEF_0081,0.0
TX_000371,CUST_0002,23-01-2026 09:07,154.26,electronics,BENEF_0172,0.0
TX_000372,CUST_0034,23-01-2026 09:52,3324.07,p2p_transfer,BENEF_SUSP_9197,1.0
TX_000373,CUST_0093,23-01-2026 10:25,335.52,grocery_pos,BENEF_0239,0.0
TX_000374,CUST_0020,23-01-2026 11:52,160.83,utilities,BENEF_0211,0.0
TX_000375,CUST_0059,23-01-2026 12:54,103.57,travel_flight,BENEF_0074,0.0
TX_000376,CUST_0020,23-01-2026 14:06,184.98,electronics,BENEF_0050,0.0
TX_000377,CUST_0071,23-01-2026 15:22,101.55,dining,BENEF_0211,0.0
TX_000378,CUST_0062,23-01-2026 16:37,341.95,utilities,BENEF_0118,0.0
TX_000379,CUST_0086,23-01-2026 17:47,427.83,travel_flight,BENEF_0154,0.0
TX_000380,CUST_0018,23-01-2026 18:55,107.11,travel_flight,BENEF_0202,0.0
TX_000381,CUST_0027,23-01-2026 19:23,255.05,p2p_transfer,BENEF_0242,0.0
TX_000382,CUST_0078,23-01-2026 20:11,418.51,shopping_online,BENEF_0142,0.0
TX_000383,CUST_0044,23-01-2026 20:27,197.74,shopping_online,BENEF_0194,0.0
TX_000384,CUST_0062,23-01-2026 21:38,344.82,electronics,BENEF_0028,0.0
TX_000385,CUST_0063,23-01-2026 21:56,411.48,grocery_pos,BENEF_0157,0.0
TX_000386,CUST_0044,23-01-2026 22:41,258.97,utilities,BENEF_0203,0.0
TX_000387,CUST_0007,23-01-2026 22:56,335.79,p2p_transfer,BENEF_0211,0.0
TX_000388,CUST_0075,23-01-2026 23:19,203.32,electronics,BENEF_0230,0.0
TX_000389,CUST_0048,24-01-2026 00:12,369.22,shopping_online,BENEF_0136,0.0
TX_000390,CUST_0038,24-01-2026 00:56,387.51,electronics,BENEF_0024,0.0
TX_000391,CUST_0020,24-01-2026 01:22,315.1,travel_flight,BENEF_0021,0.0
TX_000392,CUST_0012,24-01-2026 01:51,77.02,shopping_online,BENEF_0020,0.0
TX_000393,CUST_0053,24-01-2026 03:06,420.29,electronics,BENEF_0009,0.0
TX_000394,CUST_0074,24-01-2026 03:32,350.0,utilities,BENEF_0081,0.0
TX_000395,CUST_0014,24-01-2026 04:35,330.14,grocery_pos,BENEF_0187,0.0
TX_000396,CUST_0016,24-01-2026 04:57,3153.69,electronics,BENEF_SUSP_9285,1.0
TX_000397,CUST_0100,24-01-2026 06:13,412.42,dining,BENEF_0116,0.0
TX_000398,CUST_0044,24-01-2026 07:34,227.39,grocery_pos,BENEF_0232,0.0
TX_000399,CUST_0063,24-01-2026 09:02,362.23,grocery_pos,BENEF_0020,0.0
TX_000400,CUST_0012,24-01-2026 10:24,96.83,electronics,BENEF_0004,0.0
TX_000401,CUST_0076,24-01-2026 11:50,239.47,grocery_pos,BENEF_0120,0.0
TX_000402,CUST_0022,24-01-2026 12:20,236.82,travel_flight,BENEF_0030,0.0
TX_000403,CUST_0006,24-01-2026 13:06,31.51,p2p_transfer,BENEF_0037,0.0
TX_000404,CUST_0041,24-01-2026 14:03,289.52,p2p_transfer,BENEF_0003,0.0
TX_000405,CUST_0048,24-01-2026 15:15,418.66,p2p_transfer,BENEF_0024,0.0
TX_000406,CUST_0086,24-01-2026 16:12,172.22,p2p_transfer,BENEF_0130,0.0
TX_000407,CUST_0017,24-01-2026 16:57,164.73,dining,BENEF_0069,0.0
TX_000408,CUST_0027,24-01-2026 18:11,270.87,dining,BENEF_0087,0.0
TX_000409,CUST_0047,24-01-2026 18:50,25.69,dining,BENEF_0222,0.0
TX_000410,CUST_0072,24-01-2026 19:13,296.25,dining,BENEF_0235,0.0
TX_000411,CUST_0046,24-01-2026 20:42,153.31,dining,BENEF_0082,0.0
TX_000412,CUST_0062,24-01-2026 21:00,370.58,electronics,BENEF_0097,0.0
TX_000413,CUST_0096,24-01-2026 21:29,271.26,electronics,BENEF_0236,0.0
TX_000414,CUST_0063,24-01-2026 22:28,54.11,electronics,BENEF_0098,0.0
TX_000415,CUST_0081,24-01-2026 23:26,369.27,shopping_online,BENEF_0177,0.0
TX_000416,CUST_0040,25-01-2026 00:36,283.63,electronics,BENEF_0115,0.0
TX_000417,CUST_0044,25-01-2026 01:24,242.79,shopping_online,BENEF_0171,0.0
TX_000418,CUST_0060,25-01-2026 02:50,264.92,electronics,BENEF_0233,0.0
TX_000419,CUST_0078,25-01-2026 03:21,366.06,grocery_pos,BENEF_0166,0.0
TX_000420,CUST_0023,25-01-2026 03:44,368.46,dining,BENEF_0063,0.0
TX_000421,CUST_0096,25-01-2026 04:35,1243.26,dining,BENEF_SUSP_9726,1.0
TX_000422,CUST_0010,25-01-2026 04:53,15.78,p2p_transfer,BENEF_0031,0.0
TX_000423,CUST_0099,25-01-2026 05:23,55.85,grocery_pos,BENEF_0202,0.0
TX_000424,CUST_0017,25-01-2026 06:16,279.77,electronics,BENEF_0045,0.0
TX_000425,CUST_0097,25-01-2026 07:04,112.26,electronics,BENEF_0246,0.0
TX_000426,CUST_0026,25-01-2026 07:40,180.55,shopping_online,BENEF_0124,0.0
TX_000427,CUST_0034,25-01-2026 08:52,279.73,electronics,BENEF_0210,0.0
TX_000428,CUST_0081,25-01-2026 10:09,186.59,utilities,BENEF_0015,0.0
TX_000429,CUST_0032,25-01-2026 10:27,239.62,dining,BENEF_0218,0.0
TX_000430,CUST_0070,25-01-2026 11:42,271.34,electronics,BENEF_0191,0.0
TX_000431,CUST_0027,25-01-2026 12:22,1897.52,electronics,BENEF_SUSP_9893,1.0
TX_000432,CUST_0082,25-01-2026 13:19,220.46,dining,BENEF_0200,0.0
TX_000433,CUST_0078,25-01-2026 13:57,294.64,p2p_transfer,BENEF_0247,0.0
TX_000434,CUST_0055,25-01-2026 15:22,315.84,p2p_transfer,BENEF_0002,0.0
TX_000435,CUST_0085,25-01-2026 16:16,88.19,dining,BENEF_0165,0.0
TX_000436,CUST_0060,25-01-2026 17:12,38.18,shopping_online,BENEF_0237,0.0
TX_000437,CUST_0004,25-01-2026 17:41,443.5,dining,BENEF_0120,0.0
TX_000438,CUST_0047,25-01-2026 18:44,177.75,p2p_transfer,BENEF_0162,0.0
TX_000439,CUST_0008,25-01-2026 20:12,63.94,electronics,BENEF_0093,0.0
TX_000440,CUST_0020,25-01-2026 21:31,129.62,electronics,BENEF_0118,0.0
TX_000441,CUST_0076,25-01-2026 22:14,36.23,utilities,BENEF_0226,0.0
TX_000442,CUST_0027,25-01-2026 22:29,293.41,p2p_transfer,BENEF_0081,0.0
TX_000443,CUST_0070,25-01-2026 23:55,225.07,travel_flight,BENEF_0054,0.0
TX_000444,CUST_0084,26-01-2026 00:10,134.89,shopping_online,BENEF_0101,0.0
TX_000445,CUST_0061,26-01-2026 00:45,406.27,electronics,BENEF_0086,0.0
TX_000446,CUST_0058,26-01-2026 01:32,390.34,shopping_online,BENEF_0007,0.0
TX_000447,CUST_0048,26-01-2026 01:52,322.35,shopping_online,BENEF_0156,0.0
TX_000448,CUST_0064,26-01-2026 02:43,280.03,p2p_transfer,BENEF_0173,0.0
TX_000449,CUST_0093,26-01-2026 03:03,109.07,electronics,BENEF_0118,0.0
TX_000450,CUST_0055,26-01-2026 03:59,394.89,shopping_online,BENEF_0241,0.0
TX_000451,CUST_0046,26-01-2026 05:00,318.7,electronics,BENEF_0132,0.0
TX_000452,CUST_0051,26-01-2026 05:28,103.86,p2p_transfer,BENEF_0146,0.0
TX_000453,CUST_0086,26-01-2026 06:10,67.14,travel_flight,BENEF_0136,0.0
TX_000454,CUST_0049,26-01-2026 07:12,67.89,grocery_pos,BENEF_0052,0.0
TX_000455,CUST_0028,26-01-2026 08:18,165.03,dining,BENEF_0105,0.0
TX_000456,CUST_0069,26-01-2026 08:42,265.17,electronics,BENEF_0064,0.0
TX_000457,CUST_0098,26-01-2026 09:48,177.99,p2p_transfer,BENEF_0083,0.0
TX_000458,CUST_0080,26-01-2026 10:19,128.08,dining,BENEF_0214,0.0
TX_000459,CUST_0067,26-01-2026 10:59,273.95,dining,BENEF_0126,0.0
TX_000460,CUST_0086,26-01-2026 11:55,185.34,travel_flight,BENEF_0117,0.0
TX_000461,CUST_0018,26-01-2026 13:25,234.15,dining,BENEF_0170,0.0
TX_000462,CUST_0087,26-01-2026 14:28,37.24,travel_flight,BENEF_0119,0.0
TX_000463,CUST_0050,26-01-2026 15:38,237.58,shopping_online,BENEF_0058,0.0
TX_000464,CUST_0078,26-01-2026 16:06,122.85,utilities,BENEF_0020,0.0
TX_000465,CUST_0003,26-01-2026 17:10,334.42,travel_flight,BENEF_0118,0.0
TX_000466,CUST_0056,26-01-2026 17:53,343.02,shopping_online,BENEF_0224,0.0
TX_000467,CUST_0046,26-01-2026 18:47,50.61,p2p_transfer,BENEF_0043,0.0
TX_000468,CUST_0013,26-01-2026 19:12,329.72,p2p_transfer,BENEF_0237,0.0
TX_000469,CUST_0005,26-01-2026 20:12,328.97,dining,BENEF_0188,0.0
TX_000470,CUST_0039,26-01-2026 21:20,305.41,shopping_online,BENEF_0090,0.0
TX_000471,CUST_0034,26-01-2026 22:32,109.89,travel_flight,BENEF_0091,0.0
TX_000472,CUST_0066,26-01-2026 23:11,172.61,shopping_online,BENEF_0069,0.0
TX_000473,CUST_0004,26-01-2026 23:51,777.94,travel_flight,BENEF_SUSP_9786,1.0
TX_000474,CUST_0034,27-01-2026 01:05,150.43,electronics,BENEF_0225,0.0
TX_000475,CUST_0068,27-01-2026 02:31,51.98,travel_flight,BENEF_0087,0.0
TX_000476,CUST_0009,27-01-2026 03:17,238.97,electronics,BENEF_0005,0.0
TX_000477,CUST_0049,27-01-2026 04:01,248.76,p2p_transfer,BENEF_0026,0.0
TX_000478,CUST_0071,27-01-2026 05:14,3802.14,dining,BENEF_SUSP_9468,1.0
TX_000479,CUST_0095,27-01-2026 06:43,397.78,dining,BENEF_0239,0.0
TX_000480,CUST_0078,27-01-2026 07:25,58.39,shopping_online,BENEF_0185,0.0
TX_000481,CUST_0046,27-01-2026 08:17,328.73,shopping_online,BENEF_0014,0.0
TX_000482,CUST_0067,27-01-2026 08:36,367.54,electronics,BENEF_0084,0.0
TX_000483,CUST_0059,27-01-2026 08:59,391.58,grocery_pos,BENEF_0145,0.0
TX_000484,CUST_0041,27-01-2026 10:25,185.34,utilities,BENEF_0204,0.0
TX_000485,CUST_0005,27-01-2026 11:43,124.24,travel_flight,BENEF_0033,0.0
TX_000486,CUST_0002,27-01-2026 13:09,110.78,grocery_pos,BENEF_0140,0.0
TX_000487,CUST_0053,27-01-2026 14:19,325.51,electronics,BENEF_0058,0.0
TX_000488,CUST_0001,27-01-2026 15:21,84.66,dining,BENEF_0091,0.0
TX_000489,CUST_0084,27-01-2026 16:13,182.7,utilities,BENEF_0099,0.0
TX_000490,CUST_0096,27-01-2026 16:31,424.61,dining,BENEF_0095,0.0
TX_000491,CUST_0037,27-01-2026 17:57,226.7,p2p_transfer,BENEF_0202,0.0
TX_000492,CUST_0088,27-01-2026 19:15,196.65,electronics,BENEF_0217,0.0
TX_000493,CUST_0083,27-01-2026 20:24,3862.87,electronics,BENEF_SUSP_9878,1.0
TX_000494,CUST_0099,27-01-2026 20:58,276.72,utilities,BENEF_0094,0.0
TX_000495,CUST_0086,27-01-2026 21:17,38.19,p2p_transfer,BENEF_0108,0.0
TX_000496,CUST_0048,27-01-2026 22:16,64.32,electronics,BENEF_0209,0.0
TX_000497,CUST_0046,27-01-2026 23:42,2637.79,grocery_pos,BENEF_SUSP_9506,1.0
TX_000498,CUST_0055,28-01-2026 00:48,16.3,p2p_transfer,BENEF_0010,0.0
TX_000499,CUST_0086,28-01-2026 02:06,231.04,p2p_transfer,BENEF_0204,0.0
TX_000500,CUST_0017,28-01-2026 03:12,407.72,shopping_online,BENEF_0157,0.0
TX_000501,CUST_0033,28-01-2026 04:26,239.92,p2p_transfer,BENEF_0117,0.0
TX_000502,CUST_0062,28-01-2026 05:02,335.03,p2p_transfer,BENEF_0174,0.0
TX_000503,CUST_0022,28-01-2026 06:28,272.98,utilities,BENEF_0074,0.0
TX_000504,CUST_0069,28-01-2026 06:51,193.57,p2p_transfer,BENEF_0089,0.0
TX_000505,CUST_0090,28-01-2026 07:48,97.14,utilities,BENEF_0066,0.0
TX_000506,CUST_0078,28-01-2026 08:22,66.83,shopping_online,BENEF_0138,0.0
TX_000507,CUST_0019,28-01-2026 09:37,277.21,electronics,BENEF_0195,0.0
TX_000508,CUST_0013,28-01-2026 10:27,206.07,utilities,BENEF_0016,0.0
TX_000509,CUST_0051,28-01-2026 11:33,96.41,grocery_pos,BENEF_0202,0.0
TX_000510,CUST_0013,28-01-2026 12:25,128.87,travel_flight,BENEF_0067,0.0
TX_000511,CUST_0060,28-01-2026 13:47,253.72,utilities,BENEF_0021,0.0
TX_000512,CUST_0076,28-01-2026 14:58,381.95,dining,BENEF_0035,0.0
TX_000513,CUST_0062,28-01-2026 16:05,364.02,dining,BENEF_0140,0.0
TX_000514,CUST_0039,28-01-2026 17:11,18.1,shopping_online,BENEF_0199,0.0
TX_000515,CUST_0076,28-01-2026 18:18,80.42,shopping_online,BENEF_0078,0.0
TX_000516,CUST_0023,28-01-2026 19:41,113.15,shopping_online,BENEF_0219,0.0
TX_000517,CUST_0082,28-01-2026 21:00,238.72,dining,BENEF_0051,0.0
TX_000518,CUST_0067,28-01-2026 22:13,20.74,utilities,BENEF_0056,0.0
TX_000519,CUST_0047,28-01-2026 22:53,310.96,electronics,BENEF_0126,0.0
TX_000520,CUST_0093,28-01-2026 23:58,169.01,utilities,BENEF_0014,0.0
TX_000521,CUST_0088,29-01-2026 01:28,345.03,grocery_pos,BENEF_0183,0.0
TX_000522,CUST_0089,29-01-2026 02:45,148.64,dining,BENEF_0037,0.0
TX_000523,CUST_0083,29-01-2026 04:14,444.27,utilities,BENEF_0075,0.0
TX_000524,CUST_0018,29-01-2026 04:46,425.58,travel_flight,BENEF_0102,0.0
TX_000525,CUST_0054,29-01-2026 05:11,69.57,dining,BENEF_0095,0.0
TX_000526,CUST_0057,29-01-2026 05:36,298.47,travel_flight,BENEF_0031,0.0
TX_000527,CUST_0054,29-01-2026 07:03,320.12,shopping_online,BENEF_0066,0.0
TX_000528,CUST_0035,29-01-2026 07:36,167.44,p2p_transfer,BENEF_0073,0.0
TX_000529,CUST_0029,29-01-2026 08:04,93.19,travel_flight,BENEF_0039,0.0
TX_000530,CUST_0029,29-01-2026 08:32,329.3,dining,BENEF_0124,0.0
TX_000531,CUST_0024,29-01-2026 09:15,146.25,dining,BENEF_0199,0.0
TX_000532,CUST_0061,29-01-2026 10:43,49.22,p2p_transfer,BENEF_0108,0.0
TX_000533,CUST_0027,29-01-2026 11:06,367.02,dining,BENEF_0089,0.0
TX_000534,CUST_0038,29-01-2026 12:07,439.66,dining,BENEF_0105,0.0
TX_000535,CUST_0007,29-01-2026 12:43,399.94,utilities,BENEF_0118,0.0
TX_000536,CUST_0084,29-01-2026 13:29,212.96,travel_flight,BENEF_0014,0.0
TX_000537,CUST_0092,29-01-2026 14:32,95.77,electronics,BENEF_0106,0.0
TX_000538,CUST_0048,29-01-2026 14:48,261.43,p2p_transfer,BENEF_0235,0.0
TX_000539,CUST_0084,29-01-2026 16:03,34.64,p2p_transfer,BENEF_0056,0.0
TX_000540,CUST_0096,29-01-2026 17:12,231.97,travel_flight,BENEF_0157,0.0
TX_000541,CUST_0062,29-01-2026 18:25,42.86,shopping_online,BENEF_0236,0.0
TX_000542,CUST_0061,29-01-2026 19:00,416.71,travel_flight,BENEF_0208,0.0
TX_000543,CUST_0043,29-01-2026 19:35,331.12,travel_flight,BENEF_0060,0.0
TX_000544,CUST_0006,29-01-2026 20:48,195.13,p2p_transfer,BENEF_0017,0.0
TX_000545,CUST_0067,29-01-2026 21:49,96.08,electronics,BENEF_0179,0.0
TX_000546,CUST_0022,29-01-2026 22:19,153.36,p2p_transfer,BENEF_0026,0.0
TX_000547,CUST_0036,29-01-2026 22:54,91.91,p2p_transfer,BENEF_0071,0.0
TX_000548,CUST_0047,30-01-2026 00:04,407.88,electronics,BENEF_0239,0.0
TX_000549,CUST_0064,30-01-2026 01:16,77.2,electronics,BENEF_0146,0.0
TX_000550,CUST_0021,30-01-2026 02:03,1323.78,p2p_transfer,BENEF_SUSP_9725,1.0
TX_000551,CUST_0029,30-01-2026 03:14,417.09,dining,BENEF_0024,0.0
TX_000552,CUST_0039,30-01-2026 03:39,240.14,shopping_online,BENEF_0037,0.0
TX_000553,CUST_0035,30-01-2026 04:36,51.82,shopping_online,BENEF_0185,0.0
TX_000554,CUST_0086,30-01-2026 05:59,96.85,shopping_online,BENEF_0007,0.0
TX_000555,CUST_0032,30-01-2026 06:24,421.94,shopping_online,BENEF_0206,0.0
TX_000556,CUST_0069,30-01-2026 07:47,157.83,grocery_pos,BENEF_0157,0.0
TX_000557,CUST_0007,30-01-2026 08:03,439.9,grocery_pos,BENEF_0134,0.0
TX_000558,CUST_0093,30-01-2026 08:33,264.6,grocery_pos,BENEF_0248,0.0
TX_000559,CUST_0094,30-01-2026 09:47,440.87,shopping_online,BENEF_0025,0.0
TX_000560,CUST_0067,30-01-2026 10:04,130.34,electronics,BENEF_0023,0.0
TX_000561,CUST_0023,30-01-2026 10:54,447.69,shopping_online,BENEF_0138,0.0
TX_000562,CUST_0098,30-01-2026 11:23,368.59,utilities,BENEF_0157,0.0
TX_000563,CUST_0042,30-01-2026 12:10,32.31,shopping_online,BENEF_0139,0.0
TX_000564,CUST_0099,30-01-2026 12:27,368.72,grocery_pos,BENEF_0032,0.0
TX_000565,CUST_0078,30-01-2026 12:51,105.39,utilities,BENEF_0069,0.0
TX_000566,CUST_0040,30-01-2026 13:08,251.69,grocery_pos,BENEF_0033,0.0
TX_000567,CUST_0004,30-01-2026 13:59,339.32,grocery_pos,BENEF_0163,0.0
TX_000568,CUST_0063,30-01-2026 14:40,128.26,dining,BENEF_0069,0.0
TX_000569,CUST_0092,30-01-2026 15:48,99.12,utilities,BENEF_0003,0.0
TX_000570,CUST_0091,30-01-2026 16:39,143.07,grocery_pos,BENEF_0237,0.0
TX_000571,CUST_0058,30-01-2026 18:03,416.21,utilities,BENEF_0126,0.0
TX_000572,CUST_0063,30-01-2026 18:19,151.03,travel_flight,BENEF_0045,0.0
TX_000573,CUST_0043,30-01-2026 19:26,149.62,shopping_online,BENEF_0012,0.0
TX_000574,CUST_0035,30-01-2026 19:58,96.91,shopping_online,BENEF_0240,0.0
TX_000575,CUST_0022,30-01-2026 20:47,34.25,electronics,BENEF_0151,0.0
TX_000576,CUST_0018,30-01-2026 21:47,114.48,utilities,BENEF_0031,0.0
TX_000577,CUST_0036,30-01-2026 22:12,365.05,shopping_online,BENEF_0197,0.0
TX_000578,CUST_0061,30-01-2026 23:39,89.35,electronics,BENEF_0016,0.0
TX_000579,CUST_0094,31-01-2026 00:32,182.3,electronics,BENEF_0050,0.0
TX_000580,CUST_0006,31-01-2026 01:39,436.44,shopping_online,BENEF_0117,0.0
TX_000581,CUST_0067,31-01-2026 02:18,298.07,p2p_transfer,BENEF_0203,0.0
TX_000582,CUST_0042,31-01-2026 03:24,197.59,utilities,BENEF_0012,0.0
TX_000583,CUST_0068,31-01-2026 03:57,202.54,grocery_pos,BENEF_0163,0.0
TX_000584,CUST_0061,31-01-2026 04:28,292.64,electronics,BENEF_0034,0.0
TX_000585,CUST_0091,31-01-2026 05:45,373.75,dining,BENEF_0184,0.0
TX_000586,CUST_0052,31-01-2026 06:45,236.35,electronics,BENEF_0202,0.0
TX_000587,CUST_0037,31-01-2026 07:06,93.1,travel_flight,BENEF_0225,0.0
TX_000588,CUST_0100,31-01-2026 08:00,229.8,electronics,BENEF_0212,0.0
TX_000589,CUST_0072,31-01-2026 09:11,3260.62,utilities,BENEF_SUSP_9392,1.0
TX_000590,CUST_0084,31-01-2026 09:28,433.27,electronics,BENEF_0119,0.0
TX_000591,CUST_0063,31-01-2026 10:23,245.52,utilities,BENEF_0208,0.0
TX_000592,CUST_0040,31-01-2026 10:58,273.72,grocery_pos,BENEF_0013,0.0
TX_000593,CUST_0076,31-01-2026 12:20,329.85,shopping_online,BENEF_0220,0.0
TX_000594,CUST_0063,31-01-2026 13:00,440.43,travel_flight,BENEF_0246,0.0
TX_000595,CUST_0027,31-01-2026 13:22,255.13,utilities,BENEF_0068,0.0
TX_000596,CUST_0033,31-01-2026 14:12,113.1,shopping_online,BENEF_0123,0.0
TX_000597,CUST_0028,31-01-2026 14:52,185.07,utilities,BENEF_0080,0.0
TX_000598,CUST_0043,31-01-2026 15:59,377.26,p2p_transfer,BENEF_0108,0.0
TX_000599,CUST_0027,31-01-2026 16:24,22.66,electronics,BENEF_0050,0.0
TX_000600,CUST_0049,31-01-2026 17:28,289.56,p2p_transfer,BENEF_0147,0.0
TX_000601,CUST_0042,31-01-2026 18:47,317.64,p2p_transfer,BENEF_0158,0.0
TX_000602,CUST_0005,31-01-2026 19:25,28.62,electronics,BENEF_0173,0.0
TX_000603,CUST_0002,31-01-2026 20:39,214.58,grocery_pos,BENEF_0048,0.0
TX_000604,CUST_0049,31-01-2026 21:11,122.39,grocery_pos,BENEF_0211,0.0
TX_000605,CUST_0018,31-01-2026 21:36,408.93,utilities,BENEF_0137,0.0
TX_000606,CUST_0070,31-01-2026 22:30,309.17,dining,BENEF_0174,0.0
TX_000607,CUST_0046,31-01-2026 23:26,51.58,electronics,BENEF_0073,0.0
TX_000608,CUST_0086,31-01-2026 23:51,3418.49,shopping_online,BENEF_SUSP_9046,1.0
TX_000609,CUST_0069,01-02-2026 01:05,288.67,electronics,BENEF_0153,0.0
TX_000610,CUST_0041,01-02-2026 01:43,302.56,utilities,BENEF_0037,0.0
